ภาค,จังหวัด,เขตการปกครอง,กลุ่มอายุ (ย้ายถิ่น),ยอดรวม,ยอดรวม,ยอดรวม,ผู้ย้ายถิ่น,ผู้ย้ายถิ่น,ผู้ย้ายถิ่น,ผู้ไม่ย้ายถิ่น,ผู้ไม่ย้ายถิ่น,ผู้ไม่ย้ายถิ่น
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ในเขตเทศบาล,0 - 5," 7,960 "," 4,487 "," 3,473 ", -   , -   , -   ," 7,960 "," 4,487 "," 3,473 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ในเขตเทศบาล,6 - 12," 13,703 "," 6,608 "," 7,094 ", -   , -   , -   ," 13,703 "," 6,608 "," 7,094 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ในเขตเทศบาล,13 - 14," 4,976 "," 2,452 "," 2,524 ", -   , -   , -   ," 4,976 "," 2,452 "," 2,524 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ในเขตเทศบาล,15 - 19," 10,480 "," 5,429 "," 5,051 ", 301 , -   , 301 ," 10,179 "," 5,429 "," 4,750 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ในเขตเทศบาล,20 - 24," 9,974 "," 4,885 "," 5,089 ", 168 , 168 , -   ," 9,806 "," 4,717 "," 5,089 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ในเขตเทศบาล,25 - 29," 9,030 "," 4,344 "," 4,686 ", -   , -   , -   ," 9,030 "," 4,344 "," 4,686 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ในเขตเทศบาล,30 - 34," 6,364 "," 3,123 "," 3,241 ", 195 , 195 , -   ," 6,169 "," 2,928 "," 3,241 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ในเขตเทศบาล,35 - 39," 6,166 "," 3,082 "," 3,084 ", 258 , -   , 258 ," 5,908 "," 3,082 "," 2,826 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ในเขตเทศบาล,40 - 44," 8,692 "," 4,715 "," 3,978 ", -   , -   , -   ," 8,692 "," 4,715 "," 3,978 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ในเขตเทศบาล,45 - 49," 9,356 "," 3,835 "," 5,520 ", -   , -   , -   ," 9,356 "," 3,835 "," 5,520 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ในเขตเทศบาล,50 - 54," 10,836 "," 4,317 "," 6,519 ", -   , -   , -   ," 10,836 "," 4,317 "," 6,519 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ในเขตเทศบาล,55 - 59," 11,069 "," 5,943 "," 5,126 ", -   , -   , -   ," 11,069 "," 5,943 "," 5,126 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ในเขตเทศบาล,60 ปีขึ้นไป," 28,566 "," 13,072 "," 15,494 ", -   , -   , -   ," 28,566 "," 13,072 "," 15,494 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,นอกเขตเทศบาล,ยอดรวม," 300,009 "," 144,221 "," 155,789 "," 2,058 ", 814 ," 1,244 "," 297,951 "," 143,407 "," 154,545 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,นอกเขตเทศบาล,0 - 5," 18,891 "," 10,525 "," 8,366 ", -   , -   , -   ," 18,891 "," 10,525 "," 8,366 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,นอกเขตเทศบาล,6 - 12," 29,330 "," 14,132 "," 15,198 ", -   , -   , -   ," 29,330 "," 14,132 "," 15,198 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,นอกเขตเทศบาล,13 - 14," 10,010 "," 4,804 "," 5,207 ", -   , -   , -   ," 10,010 "," 4,804 "," 5,207 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,นอกเขตเทศบาล,15 - 19," 22,912 "," 11,809 "," 11,103 ", -   , -   , -   ," 22,912 "," 11,809 "," 11,103 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,นอกเขตเทศบาล,20 - 24," 21,813 "," 10,626 "," 11,187 ", -   , -   , -   ," 21,813 "," 10,626 "," 11,187 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,นอกเขตเทศบาล,25 - 29," 19,749 "," 9,450 "," 10,299 "," 1,244 ", -   ," 1,244 "," 18,505 "," 9,450 "," 9,055 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,นอกเขตเทศบาล,30 - 34," 13,917 "," 6,794 "," 7,123 ", 371 , 371 , -   ," 13,546 "," 6,423 "," 7,123 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,นอกเขตเทศบาล,35 - 39," 13,487 "," 6,707 "," 6,780 ", 222 , 222 , -   ," 13,265 "," 6,485 "," 6,780 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,นอกเขตเทศบาล,40 - 44," 15,920 "," 7,876 "," 8,044 ", -   , -   , -   ," 15,920 "," 7,876 "," 8,044 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,นอกเขตเทศบาล,45 - 49," 23,561 "," 10,728 "," 12,833 ", 221 , 221 , -   ," 23,340 "," 10,507 "," 12,833 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,นอกเขตเทศบาล,50 - 54," 24,748 "," 11,214 "," 13,534 ", -   , -   , -   ," 24,748 "," 11,214 "," 13,534 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,นอกเขตเทศบาล,55 - 59," 23,172 "," 11,113 "," 12,059 ", -   , -   , -   ," 23,172 "," 11,113 "," 12,059 "
ภาคตะวันออกเฉียงเหนือ,หนองคาย,นอกเขตเทศบาล,60 ปีขึ้นไป," 62,499 "," 28,443 "," 34,056 ", -   , -   , -   ," 62,499 "," 28,443 "," 34,056 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,รวม,ยอดรวม," 811,839 "," 386,688 "," 425,153 "," 5,770 "," 3,342 "," 2,427 "," 806,069 "," 383,346 "," 422,726 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,รวม,0 - 5," 41,807 "," 22,866 "," 18,940 ", -   , -   , -   ," 41,807 "," 22,866 "," 18,940 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,รวม,6 - 12," 68,690 "," 34,781 "," 33,911 ", -   , -   , -   ," 68,690 "," 34,781 "," 33,911 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,รวม,13 - 14," 22,906 "," 10,765 "," 12,141 ", -   , -   , -   ," 22,906 "," 10,765 "," 12,141 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,รวม,15 - 19," 69,091 "," 33,831 "," 35,260 "," 1,086 ", 439 , 647 ," 68,005 "," 33,392 "," 34,613 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,รวม,20 - 24," 73,337 "," 34,026 "," 39,311 ", -   , -   , -   ," 73,337 "," 34,026 "," 39,311 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,รวม,25 - 29," 44,521 "," 21,767 "," 22,754 "," 2,231 "," 1,352 ", 879 ," 42,290 "," 20,415 "," 21,875 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,รวม,30 - 34," 31,649 "," 15,613 "," 16,036 ", 647 , 647 , -   ," 31,002 "," 14,966 "," 16,036 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,รวม,35 - 39," 33,792 "," 16,721 "," 17,071 ", 94 , 94 , -   ," 33,698 "," 16,627 "," 17,071 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,รวม,40 - 44," 41,978 "," 21,765 "," 20,214 ", 582 , 582 , -   ," 41,396 "," 21,183 "," 20,214 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,รวม,45 - 49," 62,323 "," 27,594 "," 34,729 ", -   , -   , -   ," 62,323 "," 27,594 "," 34,729 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,รวม,50 - 54," 75,752 "," 35,233 "," 40,519 ", 176 , -   , 176 ," 75,576 "," 35,233 "," 40,343 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,รวม,55 - 59," 59,310 "," 29,036 "," 30,274 ", -   , -   , -   ," 59,310 "," 29,036 "," 30,274 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,รวม,60 ปีขึ้นไป," 186,683 "," 82,690 "," 103,993 ", 954 , 228 , 725 ," 185,729 "," 82,462 "," 103,268 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,ในเขตเทศบาล,ยอดรวม," 151,315 "," 70,069 "," 81,247 "," 1,789 ", 761 ," 1,027 "," 149,526 "," 69,308 "," 80,220 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,ในเขตเทศบาล,0 - 5," 8,271 "," 3,872 "," 4,399 ", -   , -   , -   ," 8,271 "," 3,872 "," 4,399 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,ในเขตเทศบาล,6 - 12," 12,089 "," 6,556 "," 5,534 ", -   , -   , -   ," 12,089 "," 6,556 "," 5,534 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,ในเขตเทศบาล,13 - 14," 4,457 "," 1,970 "," 2,487 ", -   , -   , -   ," 4,457 "," 1,970 "," 2,487 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,ในเขตเทศบาล,15 - 19," 12,868 "," 6,130 "," 6,738 "," 1,086 ", 439 , 647 ," 11,782 "," 5,691 "," 6,091 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,ในเขตเทศบาล,20 - 24," 13,677 "," 6,166 "," 7,511 ", -   , -   , -   ," 13,677 "," 6,166 "," 7,511 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,ในเขตเทศบาล,25 - 29," 8,293 "," 3,944 "," 4,349 ", -   , -   , -   ," 8,293 "," 3,944 "," 4,349 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,ในเขตเทศบาล,30 - 34," 5,893 "," 2,829 "," 3,064 ", -   , -   , -   ," 5,893 "," 2,829 "," 3,064 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,ในเขตเทศบาล,35 - 39," 6,293 "," 3,030 "," 3,263 ", 94 , 94 , -   ," 6,199 "," 2,936 "," 3,263 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,ในเขตเทศบาล,40 - 44," 9,187 "," 4,343 "," 4,844 ", -   , -   , -   ," 9,187 "," 4,343 "," 4,844 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,ในเขตเทศบาล,45 - 49," 10,254 "," 4,600 "," 5,654 ", -   , -   , -   ," 10,254 "," 4,600 "," 5,654 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,ในเขตเทศบาล,50 - 54," 11,428 "," 5,124 "," 6,304 ", 176 , -   , 176 ," 11,252 "," 5,124 "," 6,128 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,ในเขตเทศบาล,55 - 59," 13,745 "," 6,522 "," 7,223 ", -   , -   , -   ," 13,745 "," 6,522 "," 7,223 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,ในเขตเทศบาล,60 ปีขึ้นไป," 34,860 "," 14,983 "," 19,877 ", 433 , 228 , 204 ," 34,427 "," 14,755 "," 19,673 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,นอกเขตเทศบาล,ยอดรวม," 660,524 "," 316,619 "," 343,906 "," 3,981 "," 2,581 "," 1,400 "," 656,543 "," 314,038 "," 342,506 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,นอกเขตเทศบาล,0 - 5," 33,536 "," 18,994 "," 14,541 ", -   , -   , -   ," 33,536 "," 18,994 "," 14,541 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,นอกเขตเทศบาล,6 - 12," 56,601 "," 28,225 "," 28,377 ", -   , -   , -   ," 56,601 "," 28,225 "," 28,377 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,นอกเขตเทศบาล,13 - 14," 18,449 "," 8,795 "," 9,654 ", -   , -   , -   ," 18,449 "," 8,795 "," 9,654 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,นอกเขตเทศบาล,15 - 19," 56,223 "," 27,701 "," 28,522 ", -   , -   , -   ," 56,223 "," 27,701 "," 28,522 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,นอกเขตเทศบาล,20 - 24," 59,660 "," 27,860 "," 31,800 ", -   , -   , -   ," 59,660 "," 27,860 "," 31,800 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,นอกเขตเทศบาล,25 - 29," 36,228 "," 17,823 "," 18,405 "," 2,231 "," 1,352 ", 879 ," 33,997 "," 16,471 "," 17,526 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,นอกเขตเทศบาล,30 - 34," 25,756 "," 12,784 "," 12,972 ", 647 , 647 , -   ," 25,109 "," 12,137 "," 12,972 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,นอกเขตเทศบาล,35 - 39," 27,499 "," 13,691 "," 13,808 ", -   , -   , -   ," 27,499 "," 13,691 "," 13,808 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,นอกเขตเทศบาล,40 - 44," 32,791 "," 17,422 "," 15,370 ", 582 , 582 , -   ," 32,209 "," 16,840 "," 15,370 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,นอกเขตเทศบาล,45 - 49," 52,069 "," 22,994 "," 29,075 ", -   , -   , -   ," 52,069 "," 22,994 "," 29,075 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,นอกเขตเทศบาล,50 - 54," 64,324 "," 30,109 "," 34,215 ", -   , -   , -   ," 64,324 "," 30,109 "," 34,215 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,นอกเขตเทศบาล,55 - 59," 45,565 "," 22,514 "," 23,051 ", -   , -   , -   ," 45,565 "," 22,514 "," 23,051 "
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,นอกเขตเทศบาล,60 ปีขึ้นไป," 151,823 "," 67,707 "," 84,116 ", 521 , -   , 521 ," 151,302 "," 67,707 "," 83,595 "
ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,รวม,ยอดรวม," 1,053,511 "," 510,805 "," 542,706 "," 5,911 "," 2,289 "," 3,620 "," 1,047,600 "," 508,516 "," 539,086 "
ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,รวม,0 - 5," 63,285 "," 30,962 "," 32,324 ", -   , -   , -   ," 63,285 "," 30,962 "," 32,324 "
ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,รวม,6 - 12," 100,347 "," 49,944 "," 50,403 ", -   , -   , -   ," 100,347 "," 49,944 "," 50,403 "
ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,รวม,13 - 14," 32,391 "," 19,267 "," 13,124 ", -   , -   , -   ," 32,391 "," 19,267 "," 13,124 "
ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,รวม,15 - 19," 76,716 "," 39,605 "," 37,111 ", 525 , -   , 525 ," 76,191 "," 39,605 "," 36,586 "
ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,รวม,20 - 24," 62,596 "," 33,886 "," 28,710 "," 3,495 "," 1,593 "," 1,901 "," 59,101 "," 32,293 "," 26,809 "
ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,รวม,25 - 29," 56,810 "," 28,360 "," 28,450 ", -   , -   , -   ," 56,810 "," 28,360 "," 28,450 "
