ภาค,จังหวัด,สถานภาพแรงงาน,กำลังแรงงาน,กำลังแรงงานปัจจุบัน,รวม,ชาย,หญิง
ภาคใต้,พัทลุง,กำลังแรงงานรวม,อื่นๆ,ผู้ว่างงาน,309538.31,159370.5925,150167.7175
ภาคใต้,พัทลุง,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,309457.3575,159370.5925,150086.7625
ภาคใต้,พัทลุง,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้มีงานทำ,306349.2075,158023.15,148326.055
ภาคใต้,พัทลุง,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,3108.15,1347.4425,1760.7075
ภาคใต้,พัทลุง,กำลังแรงงานรวม,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,80.9525,0,80.9525
ภาคใต้,พัทลุง,ผู้ไม่อยู่ในกำลังแรงงาน,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,115957.4375,41789.655,74167.7825
ภาคใต้,พัทลุง,ผู้ไม่อยู่ในกำลังแรงงาน,ทำงานบ้าน,ผู้ว่างงาน,24156.315,625.7175,23530.6
ภาคใต้,พัทลุง,ผู้ไม่อยู่ในกำลังแรงงาน,เรียนหนังสือ,ผู้ว่างงาน,33203.0225,14860.38,18342.6425
ภาคใต้,พัทลุง,ผู้ไม่อยู่ในกำลังแรงงาน,เด็ก/ชรา/ป่วย/พิการจนไม่สามารถทำงานได้,ผู้ว่างงาน,13474.75,5875,7599.5
ภาคใต้,พัทลุง,ผู้ไม่อยู่ในกำลังแรงงาน,อื่นๆ,ผู้ว่างงาน,45123.4425,20428.36,24694.835
ภาคใต้,ปัตตานี,ประชากรอายุ 15 ปีขึ้นไป,อื่นๆ,ผู้ว่างงาน,474779,227650.75,247128.25
ภาคใต้,ปัตตานี,กำลังแรงงานรวม,อื่นๆ,ผู้ว่างงาน,321614.0625,175401.46,146212.6025
ภาคใต้,ปัตตานี,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,321614.0625,175401.46,146212.6025
ภาคใต้,ปัตตานี,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้มีงานทำ,309482.85,168894.6,140588.2475
ภาคใต้,ปัตตานี,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,12131.215,6506.8575,5624.355
ภาคใต้,ปัตตานี,กำลังแรงงานรวม,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,0,0,0
ภาคใต้,ปัตตานี,ผู้ไม่อยู่ในกำลังแรงงาน,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,153164.9375,52249.29,100915.6475
ภาคใต้,ปัตตานี,ผู้ไม่อยู่ในกำลังแรงงาน,ทำงานบ้าน,ผู้ว่างงาน,39379.335,276.4825,39102.8525
ภาคใต้,ปัตตานี,ผู้ไม่อยู่ในกำลังแรงงาน,เรียนหนังสือ,ผู้ว่างงาน,50826.6075,21862.0375,28964.565
ภาคใต้,ปัตตานี,ผู้ไม่อยู่ในกำลังแรงงาน,เด็ก/ชรา/ป่วย/พิการจนไม่สามารถทำงานได้,ผู้ว่างงาน,13960,6359.75,7600.25
ภาคใต้,ปัตตานี,ผู้ไม่อยู่ในกำลังแรงงาน,อื่นๆ,ผู้ว่างงาน,48999.0225,23751.05,25247.9725
ภาคใต้,ยะลา,ประชากรอายุ 15 ปีขึ้นไป,อื่นๆ,ผู้ว่างงาน,338641.5,165653.25,172988.25
ภาคใต้,ยะลา,กำลังแรงงานรวม,อื่นๆ,ผู้ว่างงาน,227589.045,125400.9225,102188.12
ภาคใต้,ยะลา,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,227545.0625,125356.945,102188.12
ภาคใต้,ยะลา,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้มีงานทำ,224141.9225,123501.315,100640.6075
ภาคใต้,ยะลา,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,3403.1375,1855.6275,1547.51
ภาคใต้,ยะลา,กำลังแรงงานรวม,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,43.9825,43.9825,0
ภาคใต้,ยะลา,ผู้ไม่อยู่ในกำลังแรงงาน,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,111052.4575,40252.3275,70800.13
ภาคใต้,ยะลา,ผู้ไม่อยู่ในกำลังแรงงาน,ทำงานบ้าน,ผู้ว่างงาน,30302.2475,573.86,29728.3875
ภาคใต้,ยะลา,ผู้ไม่อยู่ในกำลังแรงงาน,เรียนหนังสือ,ผู้ว่างงาน,43513.6425,20802.25,22711.3925
ภาคใต้,ยะลา,ผู้ไม่อยู่ในกำลังแรงงาน,เด็ก/ชรา/ป่วย/พิการจนไม่สามารถทำงานได้,ผู้ว่างงาน,8131.75,3852.75,4279.25
ภาคใต้,ยะลา,ผู้ไม่อยู่ในกำลังแรงงาน,อื่นๆ,ผู้ว่างงาน,29104.805,15023.6475,14081.1575
ภาคใต้,นราธิวาส,ประชากรอายุ 15 ปีขึ้นไป,อื่นๆ,ผู้ว่างงาน,521850.25,255263.5,266586.75
ภาคใต้,นราธิวาส,กำลังแรงงานรวม,อื่นๆ,ผู้ว่างงาน,338451.4225,198817.6275,139633.7975
ภาคใต้,นราธิวาส,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,338150.155,198516.3575,139633.7975
ภาคใต้,นราธิวาส,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้มีงานทำ,309507.305,180157.885,129349.4225
ภาคใต้,นราธิวาส,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,28642.8475,18358.4725,10284.375
ภาคใต้,นราธิวาส,กำลังแรงงานรวม,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,301.2675,301.2675,0
ภาคใต้,นราธิวาส,ผู้ไม่อยู่ในกำลังแรงงาน,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,183398.83,56445.8725,126952.9525
ภาคใต้,นราธิวาส,ผู้ไม่อยู่ในกำลังแรงงาน,ทำงานบ้าน,ผู้ว่างงาน,65438.38,961.43,64476.955
